link,title,email,email_no_sig
https://business-mail.jp/example/731,セミナー講師を依頼する打診メールの文例（１）,"株式会社●●●●

●●●●様



お世話になっております。

一般社団法人日本ビジネスメール協会の山田太郎です。



本日は、●●様にセミナー講師のお願いをしたく、

ご連絡いたしました。



このたび、新入社員研修の一環として

｢●●｣をテーマにした講習を検討しております。



●●の分野で活躍されている●●様に、

以下の内容で講師をお願いできないかと考えております。



-----------------------------

セミナー概要

-----------------------------

内容：●●

日程：6月頃を予定

時間：2時間

対象：新入社員

人数：20名

謝金：●●●,●●●円（税込）

-----------------------------



ご興味を持っていただけましたら、一度お会いして

詳細を説明させていただく機会を頂戴できればと思っております。



お忙しいところ誠に恐縮ですが、ご検討いただきまして、

●月●日（●）までにご連絡いただけますと幸いです。



よろしくお願いいたします。



━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

一般社団法人日本ビジネスメール協会

人事部　採用担当　山田 太郎（YAMADA Taro）

〒101-0052 東京都千代田区神田小川町2-1 KIMURA BUILDING 5階

電話 03-5577-3210 / FAX 03-5577-3238 / メール info@businessmail.or.jp

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

一般社団法人日本ビジネスメール協会　https://businessmail.or.jp/

アイ・コミュニケーション公式サイト　http://www.sc-p.jp/

ビジネスメールの教科書　https://business-mail.jp/

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━","株式会社●●●●

●●●●様



お世話になっております。

一般社団法人日本ビジネスメール協会の山田太郎です。



本日は、●●様にセミナー講師のお願いをしたく、

ご連絡いたしました。



このたび、新入社員研修の一環として

｢●●｣をテーマにした講習を検討しております。



●●の分野で活躍されている●●様に、

以下の内容で講師をお願いできないかと考えております。



-----------------------------

セミナー概要

-----------------------------

内容：●●

日程：6月頃を予定

時間：2時間

対象：新入社員

人数：20名

謝金：●●●,●●●円（税込）

-----------------------------



ご興味を持っていただけましたら、一度お会いして

詳細を説明させていただく機会を頂戴できればと思っております。



お忙しいところ誠に恐縮ですが、ご検討いただきまして、

●月●日（●）までにご連絡いただけますと幸いです。



よろしくお願いいたします。



"
https://business-mail.jp/example/509,アポイント変更をお願いするメールの文例,"株式会社●●●●

●●●●様



お世話になっております。

一般社団法人日本ビジネスメール協会の山田太郎です。



次回アポイントの変更をお願いしたく、メールをお送りしました。



●月●日（●曜日）●時でお約束をしておりますが、

急な出張が入り伺うことができなくなりました。



大変恐縮ですが、以下のいずれかに変更をお願いできないでしょうか。

時間は１時間ほど頂戴できれば幸いです。



＜候補日時＞

●月●日（●曜日）●時～●時

●月●日（●曜日）●時～●時

●月●日（●曜日）●時～●時



こちらの日程で難しければ、●●様のご都合のよい日をお教えください。

ご迷惑をおかけして誠に申し訳ございません。



よろしくお願いいたします。



━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

一般社団法人日本ビジネスメール協会　山田 太郎（YAMADA Taro）

〒101-0052 東京都千代田区神田小川町2-1 KIMURA BUILDING 5階

電話 03-5577-3210 / FAX 03-5577-3238 / メール info@businessmail.or.jp

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

一般社団法人日本ビジネスメール協会　https://businessmail.or.jp/

アイ・コミュニケーション公式サイト　http://www.sc-p.jp/

ビジネスメールの教科書　https://business-mail.jp/

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━","株式会社●●●●

●●●●様



お世話になっております。

一般社団法人日本ビジネスメール協会の山田太郎です。



次回アポイントの変更をお願いしたく、メールをお送りしました。



●月●日（●曜日）●時でお約束をしておりますが、

急な出張が入り伺うことができなくなりました。



大変恐縮ですが、以下のいずれかに変更をお願いできないでしょうか。

時間は１時間ほど頂戴できれば幸いです。



＜候補日時＞

●月●日（●曜日）●時～●時

●月●日（●曜日）●時～●時

●月●日（●曜日）●時～●時



こちらの日程で難しければ、●●様のご都合のよい日をお教えください。

ご迷惑をおかけして誠に申し訳ございません。



よろしくお願いいたします。



"
https://business-mail.jp/example/732,領収書の送付を依頼するメールの文例,"株式会社●●●●

●●●●様



お世話になっております。

一般社団法人日本ビジネスメール協会の山田太郎です。



先日は、●●●●をお送りいただき、ありがとうございます。

お手数ですが、領収書の発行をお願いいたします。



宛名：一般社団法人日本ビジネスメール協会

金額：●●●●円

日付：●月●日

但し書き：セミナー受講料



大変恐縮ですが、弊社の経理処理の都合で、

●月●日（●）までに原本を頂戴できると幸いです。



よろしくお願いいたします。



━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

一般社団法人日本ビジネスメール協会　山田 太郎（YAMADA Taro）

〒101-0052 東京都千代田区神田小川町2-1 KIMURA BUILDING 5階

電話 03-5577-3210 / FAX 03-5577-3238 / メール info@businessmail.or.jp

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

一般社団法人日本ビジネスメール協会　https://businessmail.or.jp/

アイ・コミュニケーション公式サイト　http://www.sc-p.jp/

ビジネスメールの教科書　https://business-mail.jp/

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━","株式会社●●●●

●●●●様



お世話になっております。

一般社団法人日本ビジネスメール協会の山田太郎です。



先日は、●●●●をお送りいただき、ありがとうございます。

お手数ですが、領収書の発行をお願いいたします。



宛名：一般社団法人日本ビジネスメール協会

金額：●●●●円

日付：●月●日

但し書き：セミナー受講料



大変恐縮ですが、弊社の経理処理の都合で、

●月●日（●）までに原本を頂戴できると幸いです。



よろしくお願いいたします。



"
https://business-mail.jp/example/733,見積もりの作成を依頼するメールの文例,"株式会社●●●●

●●●●様



お世話になっております。

一般社団法人日本ビジネスメール協会の山田太郎です。



貴社の業務ソフト●●●●の導入を検討しております。

以下の内容でお見積もりをお願いいたします。



＜見積書について＞

・業務ソフト●●●●　最新バージョン

・アカウント数：300

・宛名：一般社団法人日本ビジネスメール協会



当協会では業務改善の一環として、

ルーチン業務の自動化に取り組むことになりました。

これから関係部署と相談し、予算などの調整に入ります。



次回の会議で提出したいので、●月●日（●曜）までに

原本をお送りいただくことは可能でしょうか。

時間を要する場合は、お知らせいただけると幸いです。



よろしくお願いいたします。



━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

一般社団法人日本ビジネスメール協会　山田 太郎（YAMADA Taro）

〒101-0052 東京都千代田区神田小川町2-1 KIMURA BUILDING 5階

電話 03-5577-3210 / FAX 03-5577-3238 / メール info@businessmail.or.jp

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

一般社団法人日本ビジネスメール協会　https://businessmail.or.jp/

アイ・コミュニケーション公式サイト　http://www.sc-p.jp/

ビジネスメールの教科書　https://business-mail.jp/

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━","株式会社●●●●

●●●●様



お世話になっております。

一般社団法人日本ビジネスメール協会の山田太郎です。



貴社の業務ソフト●●●●の導入を検討しております。

以下の内容でお見積もりをお願いいたします。



＜見積書について＞

・業務ソフト●●●●　最新バージョン

・アカウント数：300

・宛名：一般社団法人日本ビジネスメール協会



当協会では業務改善の一環として、

ルーチン業務の自動化に取り組むことになりました。

これから関係部署と相談し、予算などの調整に入ります。



次回の会議で提出したいので、●月●日（●曜）までに

原本をお送りいただくことは可能でしょうか。

時間を要する場合は、お知らせいただけると幸いです。



よろしくお願いいたします。



"
https://business-mail.jp/example/488,就活中の学生が資料の送付をお願いするメールの文例,"株式会社○○　御中



□□大学△△学部◇◇科3年の◎◎太郎と申します。

貴社の会社案内ご送付のお願いについてメールいたします。



現在、私は、○○業界を中心に就職活動を行っており

貴社の業務内容に大変興味があります。



ホームページを拝見し、企業理念やビジョンに共感をしました。

また、充実した採用ページに掲載されていた先輩社員の声を拝読し、

さらに興味を抱きました。



より深く、貴社について勉強したいと思っております。



お手数をおかけしますが資料をご送付いただけないでしょうか。

どうぞよろしくお願いいたします。



----------------------------------------------------

□□大学

△△学部◇◇科3年

◎◎太郎

住所：〒111-1111　東京都◎◎区◎◎町1-2-3

TEL：03-****-****　／　FAX：03-****-****

Mail:◎◎@***.co.jp

----------------------------------------------------","株式会社○○　御中



□□大学△△学部◇◇科3年の◎◎太郎と申します。

貴社の会社案内ご送付のお願いについてメールいたします。



現在、私は、○○業界を中心に就職活動を行っており

貴社の業務内容に大変興味があります。



ホームページを拝見し、企業理念やビジョンに共感をしました。

また、充実した採用ページに掲載されていた先輩社員の声を拝読し、

さらに興味を抱きました。



より深く、貴社について勉強したいと思っております。



お手数をおかけしますが資料をご送付いただけないでしょうか。

どうぞよろしくお願いいたします。



----------------------------------------------------

□□大学

△△学部◇◇科3年

◎◎太郎

住所：〒111-1111　東京都◎◎区◎◎町1-2-3

TEL：03-****-****　／　FAX：03-****-****

Mail:◎◎@***.co.jp

----------------------------------------------------"
https://business-mail.jp/example/11309,資料発送時の住所に記載漏れがある場合の確認メールの文例,"株式会社●●●●

●●●●様



お世話になっております。

一般社団法人日本ビジネスメール協会の山田太郎です。



この度は、「【オンライン】ビジネス文章力アップ講座」に

お申し込みいただきまして、誠にありがとうございます。



■お申し込みの講座情報

【オンライン】ビジネス文章力アップ講座

●年●月●日（●曜）●:●●-●:●●

1名　●●,●●●円（税込）



こちらの資料の送付準備をしていたのですが

ご登録いただいた住所が以下となっており、

番地やビル・建物名の情報がありませんでした。



=====================

〒●●●-●●●●

東京都●●市●●町

株式会社●●●●

●●●●様

=====================



お手数ですが、ご住所の番地以降の情報を知らせください。

ご入金をいただき、住所が確認でき次第資料をお送りします。



それでは、ご確認よろしくお願いいたします。



━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

一般社団法人日本ビジネスメール協会　山田 太郎（YAMADA Taro）

〒101-0052 東京都千代田区神田小川町2-1 KIMURA BUILDING 5階

電話 03-5577-3210 / FAX 03-5577-3238 / メール info@businessmail.or.jp

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

一般社団法人日本ビジネスメール協会　https://businessmail.or.jp/

アイ・コミュニケーション公式サイト　http://www.sc-p.jp/

ビジネスメールの教科書　https://business-mail.jp/

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━","株式会社●●●●

●●●●様



お世話になっております。

一般社団法人日本ビジネスメール協会の山田太郎です。



この度は、「【オンライン】ビジネス文章力アップ講座」に

お申し込みいただきまして、誠にありがとうございます。



■お申し込みの講座情報

【オンライン】ビジネス文章力アップ講座

●年●月●日（●曜）●:●●-●:●●

1名　●●,●●●円（税込）



こちらの資料の送付準備をしていたのですが

ご登録いただいた住所が以下となっており、

番地やビル・建物名の情報がありませんでした。



=====================

〒●●●-●●●●

東京都●●市●●町

株式会社●●●●

●●●●様

=====================



お手数ですが、ご住所の番地以降の情報を知らせください。

ご入金をいただき、住所が確認でき次第資料をお送りします。



それでは、ご確認よろしくお願いいたします。



"
https://business-mail.jp/example/11010,セミナー受講料の入金を催促するメールの文例,"株式会社●●●●

●●●●様



お世話になっております。

一般社団法人日本ビジネスメール協会の山田太郎です。



このたびは●月●日（●）開催「●●セミナー」に

お申し込みいただき誠にありがとうございます。



受講料のお振り込みについて確認のご連絡です。



明日の開催ですが、本日時点で受講料のご入金が確認できておりません。

（開催前日までのお振り込みをお願いしております）



すでにお振り込みいただいている場合は、行き違いの可能性がございます。

確認のため、以下の3点をお知らせいただけますでしょうか。



・振込日

・振込人名

・振込金額



キャンセルされる場合もご連絡いただけると幸いです。



これからお振り込みいただく場合は、以下の内容をご確認ください。



----------------------------

●申込内容

----------------------------

【セミナー名】●●セミナー

【日時】●年●月●日（●）●:00～●:00

【受講人数／受講料】1名　●●円（税込）

https://●●



----------------------------

●振込先口座

----------------------------

銀行名：●●

支店名：●●

口座種別：普通

口座番号：●●

口座名義：●●





※申込者本人の氏名または会社名をご入力ください

※振込手数料はご負担ください

----------------------------



ご確認よろしくお願いいたします。



━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

一般社団法人日本ビジネスメール協会

人事部　採用担当　山田 太郎（YAMADA Taro）

〒101-0052 東京都千代田区神田小川町2-1 KIMURA BUILDING 5階

電話 03-5577-3210 / FAX 03-5577-3238 / メール info@businessmail.or.jp

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

一般社団法人日本ビジネスメール協会　https://businessmail.or.jp/

アイ・コミュニケーション公式サイト　http://www.sc-p.jp/

ビジネスメールの教科書　https://business-mail.jp/

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━","株式会社●●●●

●●●●様



お世話になっております。

一般社団法人日本ビジネスメール協会の山田太郎です。



このたびは●月●日（●）開催「●●セミナー」に

お申し込みいただき誠にありがとうございます。



受講料のお振り込みについて確認のご連絡です。



明日の開催ですが、本日時点で受講料のご入金が確認できておりません。

（開催前日までのお振り込みをお願いしております）



すでにお振り込みいただいている場合は、行き違いの可能性がございます。

確認のため、以下の3点をお知らせいただけますでしょうか。



・振込日

・振込人名

・振込金額



キャンセルされる場合もご連絡いただけると幸いです。



これからお振り込みいただく場合は、以下の内容をご確認ください。



----------------------------

●申込内容

----------------------------

【セミナー名】●●セミナー

【日時】●年●月●日（●）●:00～●:00

【受講人数／受講料】1名　●●円（税込）

https://●●



----------------------------

●振込先口座

----------------------------

銀行名：●●

支店名：●●

口座種別：普通

口座番号：●●

口座名義：●●





※申込者本人の氏名または会社名をご入力ください

※振込手数料はご負担ください

----------------------------



ご確認よろしくお願いいたします。



"
https://business-mail.jp/example/1253,見積もりの作成を催促するメールの文例,"株式会社●●●●

●●●●様



お世話になっております。

一般社団法人日本ビジネスメール協会の山田太郎です。



「●●●●」の御見積書についてご連絡します。



●月●日（●）に電話でお見積もりをお願いしておりますが、

本日時点で届いておりません。



お伝えしたとおり、今週金曜日の社内会議で検討する予定のため、

●月●日（●）までにPDFでお送りいただけますか。



なお、本メールと行き違いになっている場合は、

お手数ですが再送をお願いいたします。



それでは、よろしくお願いいたします。



━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

一般社団法人日本ビジネスメール協会　山田 太郎（YAMADA Taro）

〒101-0052 東京都千代田区神田小川町2-1 KIMURA BUILDING 5階

電話 03-5577-3210 / FAX 03-5577-3238 / メール info@businessmail.or.jp

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

一般社団法人日本ビジネスメール協会　https://businessmail.or.jp/

アイ・コミュニケーション公式サイト　http://www.sc-p.jp/

ビジネスメールの教科書　https://business-mail.jp/

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━","株式会社●●●●

●●●●様



お世話になっております。

一般社団法人日本ビジネスメール協会の山田太郎です。



「●●●●」の御見積書についてご連絡します。



●月●日（●）に電話でお見積もりをお願いしておりますが、

本日時点で届いておりません。



お伝えしたとおり、今週金曜日の社内会議で検討する予定のため、

●月●日（●）までにPDFでお送りいただけますか。



なお、本メールと行き違いになっている場合は、

お手数ですが再送をお願いいたします。



それでは、よろしくお願いいたします。



"
https://business-mail.jp/example/421,貸与品返却の催促メールの文例,"株式会社●●●●

●●●●様



お世話になっております。

一般社団法人日本ビジネスメール協会の山田太郎です。



先日（●/●）の打ち合わせでお貸しした●●●●のDVDについて、

ご連絡いたします。



●月●日（●）までにご返却をお願いしておりましたが、

本日時点でまだ届いておりません。



DVDを●月●日（●）に開催する営業部会議で上映する予定です。

そのため前日（●/●）までにご返却をお願いいたします。



--------------------------------------------

<送付先>

〒●●●-●●●●

東京都●●区●●町1-2-3

一般社団法人日本ビジネスメール協会

山田太郎宛

--------------------------------------------



発送が完了されたら、お手数ですがご連絡いただけますでしょうか。



よろしくお願いいたします。



━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

一般社団法人日本ビジネスメール協会

人事部　採用担当　山田 太郎（YAMADA Taro）

〒101-0052 東京都千代田区神田小川町2-1 KIMURA BUILDING 5階

電話 03-5577-3210 / FAX 03-5577-3238 / メール info@businessmail.or.jp

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

一般社団法人日本ビジネスメール協会　https://businessmail.or.jp/

アイ・コミュニケーション公式サイト　http://www.sc-p.jp/

ビジネスメールの教科書　https://business-mail.jp/

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━","株式会社●●●●

●●●●様



お世話になっております。

一般社団法人日本ビジネスメール協会の山田太郎です。



先日（●/●）の打ち合わせでお貸しした●●●●のDVDについて、

ご連絡いたします。



●月●日（●）までにご返却をお願いしておりましたが、

本日時点でまだ届いておりません。



DVDを●月●日（●）に開催する営業部会議で上映する予定です。

そのため前日（●/●）までにご返却をお願いいたします。



--------------------------------------------

<送付先>

〒●●●-●●●●

東京都●●区●●町1-2-3

一般社団法人日本ビジネスメール協会

山田太郎宛

--------------------------------------------



発送が完了されたら、お手数ですがご連絡いただけますでしょうか。



よろしくお願いいたします。



"
https://business-mail.jp/example/503,お支払いが遅れた際に送る催促メールの文例,"株式会社●●●●

●●●●様



お世話になっております。

一般社団法人日本ビジネスメール協会の山田太郎です。



このたびは●●●●をご購入いただきありがとうございます。

お支払いについてご連絡いたしました。



●月●日付けで請求書をお送りしておりますが、

お手元に届いておりますでしょうか。



------------------------

ご請求内容

------------------------

商品：●●●●

金額：●●●,●●●円

支払期限：●月●日

商品到着日：●月●日

------------------------



お支払い期限が過ぎておりますが、本日（●月●日）時点で、

ご入金が確認できておりません。



すでにお振り込みいただいている場合は、行き違いの可能性がございます。

確認のため、以下の3点をお知らせいただけますでしょうか。



・振込日

・振込人名

・振込金額



ご確認よろしくお願いいたします。



━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

一般社団法人日本ビジネスメール協会

人事部　採用担当　山田 太郎（YAMADA Taro）

〒101-0052 東京都千代田区神田小川町2-1 KIMURA BUILDING 5階

電話 03-5577-3210 / FAX 03-5577-3238 / メール info@businessmail.or.jp

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

一般社団法人日本ビジネスメール協会　https://businessmail.or.jp/

アイ・コミュニケーション公式サイト　http://www.sc-p.jp/

ビジネスメールの教科書　https://business-mail.jp/

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━","株式会社●●●●

●●●●様



お世話になっております。

一般社団法人日本ビジネスメール協会の山田太郎です。



このたびは●●●●をご購入いただきありがとうございます。

お支払いについてご連絡いたしました。



●月●日付けで請求書をお送りしておりますが、

お手元に届いておりますでしょうか。



------------------------

ご請求内容

------------------------

商品：●●●●

金額：●●●,●●●円

支払期限：●月●日

商品到着日：●月●日

------------------------



お支払い期限が過ぎておりますが、本日（●月●日）時点で、

ご入金が確認できておりません。



すでにお振り込みいただいている場合は、行き違いの可能性がございます。

確認のため、以下の3点をお知らせいただけますでしょうか。



・振込日

・振込人名

・振込金額



ご確認よろしくお願いいたします。



"
https://business-mail.jp/example/740,納期遅れの際に送る催促メールの文例,"株式会社●●●●

●●●●様



お世話になっております。

一般社団法人日本ビジネスメール協会の山田太郎です。



●月●日（●）に注文した「●●」についてご連絡いたします。



●月●日（●）が納品予定日でしたが、本日時点で

こちらに届いておりません。



今回の遅延について、ご連絡をいただけていないので状況が分からず、

大変、困惑しております。



今週末に販売キャンペーンを予定していることは事前にお伝えした通りです。

弊社の在庫が少なく、本日15時までに到着しないと販売に支障をきたしかねません。



いつ納品されるのか、至急ご連絡いただけないでしょうか。



よろしくお願いいたします。



━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

一般社団法人日本ビジネスメール協会

人事部　採用担当　山田 太郎（YAMADA Taro）

〒101-0052 東京都千代田区神田小川町2-1 KIMURA BUILDING 5階

電話 03-5577-3210 / FAX 03-5577-3238 / メール info@businessmail.or.jp

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

一般社団法人日本ビジネスメール協会　https://businessmail.or.jp/

アイ・コミュニケーション公式サイト　http://www.sc-p.jp/

ビジネスメールの教科書　https://business-mail.jp/

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━","株式会社●●●●

●●●●様



お世話になっております。

一般社団法人日本ビジネスメール協会の山田太郎です。



●月●日（●）に注文した「●●」についてご連絡いたします。



●月●日（●）が納品予定日でしたが、本日時点で

こちらに届いておりません。



今回の遅延について、ご連絡をいただけていないので状況が分からず、

大変、困惑しております。



今週末に販売キャンペーンを予定していることは事前にお伝えした通りです。

弊社の在庫が少なく、本日15時までに到着しないと販売に支障をきたしかねません。



いつ納品されるのか、至急ご連絡いただけないでしょうか。



よろしくお願いいたします。



"
https://business-mail.jp/example/410,提案に対する回答メールの文例,"株式会社●●●●

●●●●様



お世話になっております。

一般社団法人日本ビジネスメール協会の山田太郎です。



先日、ご提案いただいた●●●●団体保険についてご連絡いたします。



社内会議の結果、採用することが決定いたしました。



今回、貴社とB社様が最終候補として挙がっていたのですが、

長期的な視野でコスト削減を期待できる、

貴社のプランを採用することになりました。



弊社の要望に応えた魅力的な提案であったことも決め手の一つです。

導入後のサポートにも期待しております。



契約開始は●●月を予定しており、それに間に合うスケジュールで

進めていきたいと考えております。



つきましては、近日中に詳細のお打ち合わせをさせていただけますか。

火曜日か木曜日で、●●様のご都合のよい日時をお知らせください。



よろしくお願いいたします。



━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

一般社団法人日本ビジネスメール協会　山田 太郎（YAMADA Taro）

〒101-0052 東京都千代田区神田小川町2-1 KIMURA BUILDING 5階

電話 03-5577-3210 / FAX 03-5577-3238 / メール info@businessmail.or.jp

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

一般社団法人日本ビジネスメール協会　https://businessmail.or.jp/

アイ・コミュニケーション公式サイト　http://www.sc-p.jp/

ビジネスメールの教科書　https://business-mail.jp/

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━","株式会社●●●●

●●●●様



お世話になっております。

一般社団法人日本ビジネスメール協会の山田太郎です。



先日、ご提案いただいた●●●●団体保険についてご連絡いたします。



社内会議の結果、採用することが決定いたしました。



今回、貴社とB社様が最終候補として挙がっていたのですが、

長期的な視野でコスト削減を期待できる、

貴社のプランを採用することになりました。



弊社の要望に応えた魅力的な提案であったことも決め手の一つです。

導入後のサポートにも期待しております。



契約開始は●●月を予定しており、それに間に合うスケジュールで

進めていきたいと考えております。



つきましては、近日中に詳細のお打ち合わせをさせていただけますか。

火曜日か木曜日で、●●様のご都合のよい日時をお知らせください。



よろしくお願いいたします。



"
https://business-mail.jp/example/505,在庫の確認に対する回答メールの文例,"株式会社●●●●

●●●●様



お世話になっております。

一般社団法人日本ビジネスメール協会の山田太郎です。



このたびは●●●●についてお問い合わせいただき

誠にありがとうございます。



---------------------------

お問い合わせ内容

---------------------------

商品名：●●●●

数量：●●個

希望納期：●月●日（●）

---------------------------



在庫を確認したところ、お問い合わせいただいた数量を確保できました。

ご希望の納期で手配可能です。

●月●日（●）までにご注文いただくと、納期を●日ほど早めることも可能です。



ご検討よろしくお願いいたします。



━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

一般社団法人日本ビジネスメール協会

人事部　採用担当　山田 太郎（YAMADA Taro）

〒101-0052 東京都千代田区神田小川町2-1 KIMURA BUILDING 5階

電話 03-5577-3210 / FAX 03-5577-3238 / メール info@businessmail.or.jp

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

一般社団法人日本ビジネスメール協会　https://businessmail.or.jp/

アイ・コミュニケーション公式サイト　http://www.sc-p.jp/

ビジネスメールの教科書　https://business-mail.jp/

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━","株式会社●●●●

●●●●様



お世話になっております。

一般社団法人日本ビジネスメール協会の山田太郎です。



このたびは●●●●についてお問い合わせいただき

誠にありがとうございます。



---------------------------

お問い合わせ内容

---------------------------

商品名：●●●●

数量：●●個

希望納期：●月●日（●）

---------------------------



在庫を確認したところ、お問い合わせいただいた数量を確保できました。

ご希望の納期で手配可能です。

●月●日（●）までにご注文いただくと、納期を●日ほど早めることも可能です。



ご検討よろしくお願いいたします。



"
https://business-mail.jp/example/507,修理の依頼に対する回答メールの文例,"株式会社●●●●

●●●●様



いつもご愛顧いただきありがとうございます。

一般社団法人日本ビジネスメール協会の山田太郎と申します。



●●●●の修理について、お問い合わせいただきありがとうございます。



修理のお申し込みを受け付けました。

修理品と保証書をカスタマーサポート部までお送りいただけますでしょうか。



--------------------

修理品の送り先

--------------------

〒●●●-●●●●

東京都●●区●●町1-2-3

一般社団法人日本ビジネスメール協会

カスタマーサポート部　行



電話番号：03-●●●●-●●●●

--------------------



商品をお送りいただく際、不具合な箇所についてのメモを添付してください。

商品を確認し、修理方法についてご連絡いたします。



正しい使用方法で発生した不具合については、

保証期間中であれば無償で修理いたします。



保証書のご提示がない場合や修理品の状態によっては、

保証期間中でも有償修理となる場合があります。



保証期間外の修理は有償となります。

有償修理になる場合は、修理費用のお見積もりをお送りいたします。



ご不明な点やご質問がございましたら、お気軽にご連絡ください。



それでは、よろしくお願いいたします。



━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

一般社団法人日本ビジネスメール協会

人事部　採用担当　山田 太郎（YAMADA Taro）

〒101-0052 東京都千代田区神田小川町2-1 KIMURA BUILDING 5階

電話 03-5577-3210 / FAX 03-5577-3238 / メール info@businessmail.or.jp

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

一般社団法人日本ビジネスメール協会　https://businessmail.or.jp/

アイ・コミュニケーション公式サイト　http://www.sc-p.jp/

ビジネスメールの教科書　https://business-mail.jp/

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━","株式会社●●●●

●●●●様



いつもご愛顧いただきありがとうございます。

一般社団法人日本ビジネスメール協会の山田太郎と申します。



●●●●の修理について、お問い合わせいただきありがとうございます。



修理のお申し込みを受け付けました。

修理品と保証書をカスタマーサポート部までお送りいただけますでしょうか。



--------------------

修理品の送り先

--------------------

〒●●●-●●●●

東京都●●区●●町1-2-3

一般社団法人日本ビジネスメール協会

カスタマーサポート部　行



電話番号：03-●●●●-●●●●

--------------------



商品をお送りいただく際、不具合な箇所についてのメモを添付してください。

商品を確認し、修理方法についてご連絡いたします。



正しい使用方法で発生した不具合については、

保証期間中であれば無償で修理いたします。



保証書のご提示がない場合や修理品の状態によっては、

保証期間中でも有償修理となる場合があります。



保証期間外の修理は有償となります。

有償修理になる場合は、修理費用のお見積もりをお送りいたします。



ご不明な点やご質問がございましたら、お気軽にご連絡ください。



それでは、よろしくお願いいたします。



"
https://business-mail.jp/example/11008,不要なメールマガジンの配信を断るメールの文例（登録した記憶が無い）,"株式会社●●●●

●●●●様



お世話になっております。

一般社団法人日本ビジネスメール協会の山田太郎です。



現在、メールアドレス（●●）宛に

●●という件名のメルマガが届いております。



当方としては、登録をした記憶がまったくないため

なぜ届いているのか、理由が分からない状況です。



また解除しようとしても、解除の方法が分かりません。



メルマガの配信をストップしてください。



また、配信停止の手続きが終わりましたら、

ご一報ください。



それでは、よろしくお願いいたします。



━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

一般社団法人日本ビジネスメール協会　山田 太郎（YAMADA Taro）

〒101-0052 東京都千代田区神田小川町2-1 KIMURA BUILDING 5階

電話 03-5577-3210 / FAX 03-5577-3238 / メール info@businessmail.or.jp

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

一般社団法人日本ビジネスメール協会　https://businessmail.or.jp/

アイ・コミュニケーション公式サイト　http://www.sc-p.jp/

ビジネスメールの教科書　https://business-mail.jp/

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━","株式会社●●●●

●●●●様



お世話になっております。

一般社団法人日本ビジネスメール協会の山田太郎です。



現在、メールアドレス（●●）宛に

●●という件名のメルマガが届いております。



当方としては、登録をした記憶がまったくないため

なぜ届いているのか、理由が分からない状況です。



また解除しようとしても、解除の方法が分かりません。



メルマガの配信をストップしてください。



また、配信停止の手続きが終わりましたら、

ご一報ください。



それでは、よろしくお願いいたします。



"
